29.91243498674387;42.5
32.4;34.13451778777305
33.75023695248958;26.700000000000003
15.644114291867716;1.85
3.45;20.32165819801064
32.45;15.155101718448403
0.21164876749255113;42.45
2.75;2.033844753954078
32.086548048184376;2.5
20.368928779219505;25.6
28.499355113902176;24.900000000000002
4.813788433381103;3.5500000000000003
30.817314901962913;42.2
1.3;33.39511903734193
30.85;32.88234324853316
28.60775594709633;27.55
2.0;45.53157643940318
30.45662240374616;45.650000000000006
10.946069024541696;1.85
31.25;28.298326909198266
2.1844106741936584;25.150000000000002
34.42104757447997;42.300000000000004
3.3000000000000003;3.9876275286473835
29.8;1.9030684022494206
2.6299954775491905;2.6
27.69441123156326;44.150000000000006
8.896564979653174;2.15
31.0;29.52826858352247
1.9000000000000001;4.4527703070822495
6.026254676950917;24.650000000000002
2.3000000000000003;3.2129868532304258
2.541999699377771;3.6
31.450000000000003;13.512790747989975
8.261208990451676;42.7
30.82459133605567;25.5
68.4204003891013;41.2
31.700000000000003;4.872852817618937
29.025529520634898;3.1
24.602516716458076;26.700000000000003
4.5;32.89543142161267
22.316002810483756;0.45
32.050000000000004;23.50370988259535
2.85;41.64768779893125
30.183247317421223;27.6
25.86724379247605;41.300000000000004
1.9770202237011802;25.950000000000003
30.400000000000002;43.871668378928995
21.62288882085489;42.35
7.263464802282359;4.45
1.7000000000000002;35.26564442989382
0.6028663090136837;3.3000000000000003
2.5;41.0555224772109
31.5;4.047089821142621
34.18900132825248;25.8
27.542581507485515;42.25
2.974576975106033;2.15
31.85;0.08811308184622946
25.14160054304346;45.0
2.7;41.816803448387944
26.77095153121074;26.3
31.75;39.609808988351595
2.5500000000000003;11.115301606564563
23.343501683400127;26.950000000000003
4.362787236252007;3.1500000000000004
24.518497127933664;43.85
9.221114757453059;0.9
32.51479196915951;40.800000000000004
2.15;34.00939251609947
32.15;20.384963516259134
32.39950734975265;24.05
11.236851905646121;25.900000000000002
34.05458522524562;43.300000000000004
32.2;16.844815699125913
3.3000000000000003;40.48464301026038
31.061040822682706;2.5
1.9500000000000002;5.21176178802626
29.404521977376536;43.5
31.200000000000003;43.52806340161037
26.107837039200678;0.25
18.235632242731885;27.8
16.86444280572314;42.300000000000004
30.950000000000003;41.84445618293591
1.7000000000000002;0.8143444365340793
3.185169038030139;1.75
7.331242741507438;24.85
29.818200855703058;2.45
32.7;44.82200838852983
3.0;11.72462469623951
0.148158365726762;43.150000000000006
34.35505753823899;25.05
23.875457891177902;42.6
2.8000000000000003;33.94559499541219
29.75;42.641421773880595
19.36340094495391;25.950000000000003
28.169999778648446;4.45
33.83800816854628;2.3000000000000003
20.09782719982449;42.150000000000006
3.4000000000000004;45.835767943083745
26.28452960920221;26.8
32.5;43.1971911515573
10.310675036175766;2.2
2.95;11.770635586848464
4.337850886641056;44.0
0.2228430738117151;26.75
30.700000000000003;39.093330728931356
32.9;5.031152612311878
28.46338890748878;45.75
10.499086927412183;25.200000000000003
34.11964223201292;1.9000000000000001
1.9500000000000002;9.917960698228912
3.3519422400794765;26.5
24.19735974450783;2.9000000000000004
1.8;28.05693832288282
15.00408894817243;43.85
32.2;9.119609660280155
31.720434521521845;42.45
3.0;4.563289888954504
0.3458901805783673;1.55
33.050000000000004;10.449857077649101
33.9819350073247;25.35
32.961863240231544;43.25
31.3;34.87642350232337
15.38875686671533;23.75
29.226108778724505;3.1500000000000004
3.75;45.03457700532829
31.05;1.057357122422225
19.271915171717374;43.45
3.25;11.643826434901941
3.3425380790740533;2.2
26.45115250770812;26.900000000000002
8.58088353384682;25.1
30.188987095286585;3.4000000000000004
8.703179294091633;43.35
2.85;39.16053329443609
31.450000000000003;0.2715086991794742
8.097251182899972;26.150000000000002
4.55;27.71434026986546
4.193741038966406;42.85
20.89466983336415;4.55
31.75;30.847223353971447
13.323845305573414;24.400000000000002
26.066275959978903;43.650000000000006
1.4000000000000001;39.072602328383546
32.35;10.19581286016165
10.515718655793986;2.5
13.99510133487501;43.25
24.75680737746583;2.7
31.650000000000002;4.2829462155436175
2.25;1.914853782444819
29.156922230621014;25.900000000000002
1.6500000000000001;44.31817425991795
34.08743437783646;1.85
32.2;39.04246134976233
1.4616829907855915;43.650000000000006
29.560213069718458;25.1
0.6715372413555467;43.0
31.650000000000002;39.41873499869477
8.287212982103894;2.9000000000000004
9.950650842565615;25.5
1.8;37.31861175481504
